subject,action,trial,label,rgb_path,depth_path
4,9,4,8,data\utd_mhad\RGB-part2\a9_s4_t4_color.avi,data\utd_mhad\Depth\a9_s4_t4_depth.mat
5,9,1,8,data\utd_mhad\RGB-part2\a9_s5_t1_color.avi,data\utd_mhad\Depth\a9_s5_t1_depth.mat
5,9,2,8,data\utd_mhad\RGB-part2\a9_s5_t2_color.avi,data\utd_mhad\Depth\a9_s5_t2_depth.mat
5,9,3,8,data\utd_mhad\RGB-part2\a9_s5_t3_color.avi,data\utd_mhad\Depth\a9_s5_t3_depth.mat
5,9,4,8,data\utd_mhad\RGB-part2\a9_s5_t4_color.avi,data\utd_mhad\Depth\a9_s5_t4_depth.mat
6,9,1,8,data\utd_mhad\RGB-part2\a9_s6_t1_color.avi,data\utd_mhad\Depth\a9_s6_t1_depth.mat
6,9,2,8,data\utd_mhad\RGB-part2\a9_s6_t2_color.avi,data\utd_mhad\Depth\a9_s6_t2_depth.mat
6,9,3,8,data\utd_mhad\RGB-part2\a9_s6_t3_color.avi,data\utd_mhad\Depth\a9_s6_t3_depth.mat
6,9,4,8,data\utd_mhad\RGB-part2\a9_s6_t4_color.avi,data\utd_mhad\Depth\a9_s6_t4_depth.mat
7,9,1,8,data\utd_mhad\RGB-part2\a9_s7_t1_color.avi,data\utd_mhad\Depth\a9_s7_t1_depth.mat
7,9,2,8,data\utd_mhad\RGB-part2\a9_s7_t2_color.avi,data\utd_mhad\Depth\a9_s7_t2_depth.mat
7,9,3,8,data\utd_mhad\RGB-part2\a9_s7_t3_color.avi,data\utd_mhad\Depth\a9_s7_t3_depth.mat
7,9,4,8,data\utd_mhad\RGB-part2\a9_s7_t4_color.avi,data\utd_mhad\Depth\a9_s7_t4_depth.mat
8,9,1,8,data\utd_mhad\RGB-part2\a9_s8_t1_color.avi,data\utd_mhad\Depth\a9_s8_t1_depth.mat
8,9,2,8,data\utd_mhad\RGB-part2\a9_s8_t2_color.avi,data\utd_mhad\Depth\a9_s8_t2_depth.mat
8,9,3,8,data\utd_mhad\RGB-part2\a9_s8_t3_color.avi,data\utd_mhad\Depth\a9_s8_t3_depth.mat
8,9,4,8,data\utd_mhad\RGB-part2\a9_s8_t4_color.avi,data\utd_mhad\Depth\a9_s8_t4_depth.mat
